row_names,account_id,ticker,date,variable,value,price_type,quantity
2144,28601,IGSB,2022-09-09,IGSB.Adjusted,50.32,Adjusted,634.0
2145,28601,HD,2022-09-09,HD.Adjusted,299.769989,Adjusted,820.0
2146,28601,SPG,2022-09-09,SPG.Adjusted,103.769997,Adjusted,839.0
2147,28601,GLTR,2022-09-09,GLTR.Adjusted,82.639999,Adjusted,224.0
2148,28601,CF,2022-09-09,CF.Adjusted,103.68,Adjusted,255.0
2149,28601,BMY,2022-09-09,BMY.Adjusted,70.160004,Adjusted,954.0
2150,28601,WTMF,2022-09-09,WTMF.Adjusted,35.189999,Adjusted,845.0
2151,28601,UPAR,2022-09-09,UPAR.Adjusted,14.44,Adjusted,820.0
2152,28601,PFIX,2022-09-09,PFIX.Adjusted,61.740002,Adjusted,174.0
2153,28601,USO,2022-09-09,USO.Adjusted,71.099998,Adjusted,128.0
2154,28601,SGOL,2022-09-09,SGOL.Adjusted,16.450001,Adjusted,386.0
2155,28601,MBB,2022-09-09,MBB.Adjusted,95.459999,Adjusted,341.0
2156,28601,MJ,2022-09-09,MJ.Adjusted,5.83,Adjusted,884.0
2157,28601,ES,2022-09-09,ES.Adjusted,91.629997,Adjusted,604.0
2158,28601,BAR,2022-09-09,BAR.Adjusted,17.0,Adjusted,726.0
2159,28601,LQD,2022-09-09,LQD.Adjusted,108.379997,Adjusted,224.0
2160,28601,ED,2022-09-09,ED.Adjusted,100.849998,Adjusted,403.0
2161,28601,EPAM,2022-09-09,EPAM.Adjusted,432.440002,Adjusted,525.0
2162,28601,TLT,2022-09-09,TLT.Adjusted,108.309998,Adjusted,828.0
2163,28601,IAUM,2022-09-09,IAUM.Adjusted,17.139999,Adjusted,352.0
2164,28601,YOLO,2022-09-09,YOLO.Adjusted,5.43,Adjusted,151.0
2165,28601,UVIX,2022-09-09,UVIX.Adjusted,9.21,Adjusted,867.0
2166,28601,NTRS,2022-09-09,NTRS.Adjusted,99.099998,Adjusted,804.0
2167,28601,QAI,2022-09-09,QAI.Adjusted,29.059999,Adjusted,712.0
2168,28601,CTVA,2022-09-09,CTVA.Adjusted,62.52,Adjusted,274.0
2169,28601,K,2022-09-09,K.Adjusted,72.059998,Adjusted,528.0
2170,28601,BIL,2022-09-09,BIL.Adjusted,91.470001,Adjusted,648.0
2171,28601,HDG,2022-09-09,HDG.Adjusted,46.950001,Adjusted,839.0
2172,28601,CNBS,2022-09-09,CNBS.Adjusted,7.39,Adjusted,752.0
2173,28601,CTA,2022-09-09,CTA.Adjusted,28.91,Adjusted,755.0
2174,28601,EMB,2022-09-09,EMB.Adjusted,86.129997,Adjusted,869.0
2175,28601,MSVX,2022-09-09,MSVX.Adjusted,24.25,Adjusted,800.0
2176,28601,BNDX,2022-09-09,BNDX.Adjusted,48.709999,Adjusted,507.0
2177,28601,CMG,2022-09-09,CMG.Adjusted,1723.319946,Adjusted,419.0
2178,28601,BTAL,2022-09-09,BTAL.Adjusted,19.139999,Adjusted,901.0
2179,28601,CSX,2022-09-09,CSX.Adjusted,32.630001,Adjusted,806.0
2180,28601,KMLM,2022-09-09,KMLM.Adjusted,36.435001,Adjusted,317.0
2181,28601,THCX,2022-09-09,THCX.Adjusted,3.647,Adjusted,592.0
2182,28601,MARB,2022-09-09,MARB.Adjusted,20.190001,Adjusted,736.0
2183,28601,SHY,2022-09-09,SHY.Adjusted,82.080002,Adjusted,794.0
2184,28601,RINF,2022-09-09,RINF.Adjusted,33.330002,Adjusted,657.0
2185,8901,ELV,2022-09-09,ELV.Adjusted,493.600006,Adjusted,267.0
2186,8901,PPLT,2022-09-09,PPLT.Adjusted,81.68,Adjusted,605.0
2187,8901,LQD,2022-09-09,LQD.Adjusted,108.379997,Adjusted,446.0
2188,8901,GIGB,2022-09-09,GIGB.Adjusted,45.294998,Adjusted,741.0
2189,8901,EXC,2022-09-09,EXC.Adjusted,45.84,Adjusted,674.0
2190,8901,BTAL,2022-09-09,BTAL.Adjusted,19.139999,Adjusted,940.0
2191,8901,PDBC,2022-09-09,PDBC.Adjusted,17.15,Adjusted,655.0
2192,8901,UNG,2022-09-09,UNG.Adjusted,27.889999,Adjusted,625.0
2193,8901,SHY,2022-09-09,SHY.Adjusted,82.080002,Adjusted,635.0
2194,8901,TROW,2022-09-09,TROW.Adjusted,124.389999,Adjusted,337.0
2195,8901,MSOS,2022-09-09,MSOS.Adjusted,12.52,Adjusted,944.0
2196,8901,TLT,2022-09-09,TLT.Adjusted,108.309998,Adjusted,619.0
2197,8901,CTA,2022-09-09,CTA.Adjusted,28.91,Adjusted,393.0
2198,8901,VTEB,2022-09-09,VTEB.Adjusted,49.369999,Adjusted,415.0
2199,8901,MPC,2022-09-09,MPC.Adjusted,100.010002,Adjusted,559.0
2200,8901,VTIP,2022-09-09,VTIP.Adjusted,49.380001,Adjusted,524.0
2201,8901,AAAU,2022-09-09,AAAU.Adjusted,17.040001,Adjusted,344.0
2202,8901,HIG,2022-09-09,HIG.Adjusted,67.019997,Adjusted,575.0
2203,8901,GLDM,2022-09-09,GLDM.Adjusted,34.07,Adjusted,100.0
2204,8901,KR,2022-09-09,KR.Adjusted,51.939999,Adjusted,926.0
2205,8901,UVIX,2022-09-09,UVIX.Adjusted,9.21,Adjusted,913.0
2206,8901,BNDX,2022-09-09,BNDX.Adjusted,48.709999,Adjusted,761.0
2207,8901,HDG,2022-09-09,HDG.Adjusted,46.950001,Adjusted,262.0
2208,8901,BAR,2022-09-09,BAR.Adjusted,17.0,Adjusted,160.0
2209,77001,TLT,2022-09-09,TLT.Adjusted,108.309998,Adjusted,832.0
2210,77001,DIS,2022-09-09,DIS.Adjusted,115.18,Adjusted,685.0
2211,77001,CTA,2022-09-09,CTA.Adjusted,28.91,Adjusted,796.0
2212,77001,MCK,2022-09-09,MCK.Adjusted,366.209991,Adjusted,117.0
2213,77001,VAMO,2022-09-09,VAMO.Adjusted,26.219999,Adjusted,108.0
2214,77001,GLDM,2022-09-09,GLDM.Adjusted,34.07,Adjusted,988.0
2215,77001,KRBN,2022-09-09,KRBN.Adjusted,38.580002,Adjusted,963.0
2216,77001,MNST,2022-09-09,MNST.Adjusted,92.43,Adjusted,379.0
2217,77001,VGSH,2022-09-09,VGSH.Adjusted,58.389999,Adjusted,790.0
2218,77001,MSOS,2022-09-09,MSOS.Adjusted,12.52,Adjusted,473.0
2219,77001,POTX,2022-09-09,POTX.Adjusted,17.18,Adjusted,461.0
2220,77001,DXCM,2022-09-09,DXCM.Adjusted,92.889999,Adjusted,825.0
2221,77001,SHV,2022-09-09,SHV.Adjusted,109.980003,Adjusted,964.0
2222,77001,BCI,2022-09-09,BCI.Adjusted,27.42,Adjusted,220.0
2223,77001,GSG,2022-09-09,GSG.Adjusted,21.870001,Adjusted,382.0
2224,77001,AAAU,2022-09-09,AAAU.Adjusted,17.040001,Adjusted,412.0
2225,77001,IGSB,2022-09-09,IGSB.Adjusted,50.32,Adjusted,172.0
2226,77001,DJP,2022-09-09,DJP.Adjusted,35.23,Adjusted,207.0
2227,77001,DBA,2022-09-09,DBA.Adjusted,20.67,Adjusted,478.0
2228,77001,BNDX,2022-09-09,BNDX.Adjusted,48.709999,Adjusted,392.0
2229,77001,GLTR,2022-09-09,GLTR.Adjusted,82.639999,Adjusted,360.0
2230,77001,CMG,2022-09-09,CMG.Adjusted,1723.319946,Adjusted,464.0
2231,77001,PANW,2022-09-09,PANW.Adjusted,564.77002,Adjusted,459.0
2232,77001,GLD,2022-09-09,GLD.Adjusted,159.820007,Adjusted,274.0
2233,77001,DFS,2022-09-09,DFS.Adjusted,102.519997,Adjusted,187.0
2234,77001,MA,2022-09-09,MA.Adjusted,335.850006,Adjusted,890.0
2235,77001,DG,2022-09-09,DG.Adjusted,247.259995,Adjusted,117.0
2236,77001,VTIP,2022-09-09,VTIP.Adjusted,49.380001,Adjusted,854.0
2237,77001,YOLO,2022-09-09,YOLO.Adjusted,5.43,Adjusted,669.0
2238,77001,SLV,2022-09-09,SLV.Adjusted,17.32,Adjusted,619.0
2239,77001,DBMF,2022-09-09,DBMF.Adjusted,32.779999,Adjusted,279.0
2240,77001,MNA,2022-09-09,MNA.Adjusted,32.009998,Adjusted,497.0
2241,77001,GOVT,2022-09-09,GOVT.Adjusted,23.379999,Adjusted,957.0
2242,77001,SCHI,2022-09-09,SCHI.Adjusted,44.07,Adjusted,433.0
2243,77001,COP,2022-09-09,COP.Adjusted,111.970001,Adjusted,380.0
2244,77001,ICE,2022-09-09,ICE.Adjusted,103.400002,Adjusted,399.0
2245,77001,BRK.B,,,,,194.0
2246,77001,VCIT,2022-09-09,VCIT.Adjusted,79.199997,Adjusted,406.0
2247,77001,AGG,2022-09-09,AGG.Adjusted,99.779999,Adjusted,856.0
2248,56601,MSVX,2022-09-09,MSVX.Adjusted,24.25,Adjusted,294.0
2249,56601,CNP,2022-09-09,CNP.Adjusted,32.849998,Adjusted,886.0
2250,56601,THCX,2022-09-09,THCX.Adjusted,3.647,Adjusted,502.0
2251,56601,HES,2022-09-09,HES.Adjusted,122.470001,Adjusted,762.0
2252,56601,LBAY,2022-09-09,LBAY.Adjusted,27.583,Adjusted,141.0
2253,56601,FTLS,2022-09-09,FTLS.Adjusted,49.700001,Adjusted,422.0
2254,56601,HLT,2022-09-09,HLT.Adjusted,135.910004,Adjusted,266.0
2255,56601,MBB,2022-09-09,MBB.Adjusted,95.459999,Adjusted,282.0
2256,56601,APH,2022-09-09,APH.Adjusted,75.900002,Adjusted,602.0
2257,56601,C,2022-09-09,C.Adjusted,50.669998,Adjusted,752.0
2258,56601,SLB,2022-09-09,SLB.Adjusted,39.650002,Adjusted,928.0
2259,56601,VCIT,2022-09-09,VCIT.Adjusted,79.199997,Adjusted,628.0
2260,56601,DD,2022-09-09,DD.Adjusted,58.389999,Adjusted,920.0
2261,56601,BNDX,2022-09-09,BNDX.Adjusted,48.709999,Adjusted,210.0
2262,56601,VAMO,2022-09-09,VAMO.Adjusted,26.219999,Adjusted,563.0
2263,56601,PPLT,2022-09-09,PPLT.Adjusted,81.68,Adjusted,429.0
2264,56601,AMD,2022-09-09,AMD.Adjusted,85.449997,Adjusted,610.0
2265,56601,NTRS,2022-09-09,NTRS.Adjusted,99.099998,Adjusted,915.0
2266,56601,BSV,2022-09-09,BSV.Adjusted,76.080002,Adjusted,408.0
2267,56601,UNG,2022-09-09,UNG.Adjusted,27.889999,Adjusted,354.0
2268,56601,FMF,2022-09-09,FMF.Adjusted,50.07,Adjusted,612.0
2269,56601,RLY,2022-09-09,RLY.Adjusted,28.709999,Adjusted,499.0
2270,56601,IUSB,2022-09-09,IUSB.Adjusted,46.130001,Adjusted,969.0
2271,56601,PDBC,2022-09-09,PDBC.Adjusted,17.15,Adjusted,146.0
2272,56601,MNA,2022-09-09,MNA.Adjusted,32.009998,Adjusted,861.0
2273,56601,USIG,2022-09-09,USIG.Adjusted,50.299999,Adjusted,470.0
2274,56601,MSOS,2022-09-09,MSOS.Adjusted,12.52,Adjusted,316.0
2275,56601,SCHI,2022-09-09,SCHI.Adjusted,44.07,Adjusted,557.0
2276,56601,FTV,2022-09-09,FTV.Adjusted,66.019997,Adjusted,781.0
2277,56601,KRBN,2022-09-09,KRBN.Adjusted,38.580002,Adjusted,790.0
2278,56601,DBMF,2022-09-09,DBMF.Adjusted,32.779999,Adjusted,132.0
2279,56601,EMB,2022-09-09,EMB.Adjusted,86.129997,Adjusted,742.0
2280,22701,EMB,2022-09-09,EMB.Adjusted,86.129997,Adjusted,682.0
2281,22701,XOM,2022-09-09,XOM.Adjusted,96.5,Adjusted,973.0
2282,22701,ARB,2022-09-09,ARB.Adjusted,26.999001,Adjusted,443.0
2283,22701,UNH,2022-09-09,UNH.Adjusted,524.340027,Adjusted,580.0
2284,22701,PRU,2022-09-09,PRU.Adjusted,98.480003,Adjusted,553.0
2285,22701,GLDM,2022-09-09,GLDM.Adjusted,34.07,Adjusted,457.0
2286,22701,IBM,2022-09-09,IBM.Adjusted,129.190002,Adjusted,984.0
2287,22701,PAYC,2022-09-09,PAYC.Adjusted,370.170013,Adjusted,106.0
2288,22701,CARR,2022-09-09,CARR.Adjusted,42.169998,Adjusted,255.0
2289,22701,HIG,2022-09-09,HIG.Adjusted,67.019997,Adjusted,401.0
2290,22701,FTGC,2022-09-09,FTGC.Adjusted,26.610001,Adjusted,282.0
2291,22701,IGSB,2022-09-09,IGSB.Adjusted,50.32,Adjusted,784.0
2292,22701,GLTR,2022-09-09,GLTR.Adjusted,82.639999,Adjusted,342.0
2293,22701,VWO,2022-09-09,VWO.Adjusted,41.02,Adjusted,875.0
2294,22701,CPRT,2022-09-09,CPRT.Adjusted,116.110001,Adjusted,656.0
2295,22701,UNG,2022-09-09,UNG.Adjusted,27.889999,Adjusted,707.0
2296,22701,CMCSA,2022-09-09,CMCSA.Adjusted,35.43,Adjusted,911.0
2297,22701,PPLT,2022-09-09,PPLT.Adjusted,81.68,Adjusted,840.0
2298,22701,KMLM,2022-09-09,KMLM.Adjusted,36.435001,Adjusted,659.0
2299,22701,SCHI,2022-09-09,SCHI.Adjusted,44.07,Adjusted,362.0
2300,22701,MNA,2022-09-09,MNA.Adjusted,32.009998,Adjusted,275.0
2301,22701,TOKE,2022-09-09,TOKE.Adjusted,7.625,Adjusted,971.0
2302,22701,VCIT,2022-09-09,VCIT.Adjusted,79.199997,Adjusted,968.0
2303,22701,LBAY,2022-09-09,LBAY.Adjusted,27.583,Adjusted,178.0
2304,22701,HAL,2022-09-09,HAL.Adjusted,29.66,Adjusted,938.0
2305,22701,MJ,2022-09-09,MJ.Adjusted,5.83,Adjusted,246.0
2306,22701,DJP,2022-09-09,DJP.Adjusted,35.23,Adjusted,911.0
2307,22701,TIP,2022-09-09,TIP.Adjusted,111.099998,Adjusted,497.0
2308,22701,FMF,2022-09-09,FMF.Adjusted,50.07,Adjusted,581.0
2309,22701,BAC,2022-09-09,BAC.Adjusted,34.939999,Adjusted,661.0
2310,22701,GIGB,2022-09-09,GIGB.Adjusted,45.294998,Adjusted,776.0
2311,22701,SHY,2022-09-09,SHY.Adjusted,82.080002,Adjusted,889.0
2312,22701,GILD,2022-09-09,GILD.Adjusted,65.279999,Adjusted,693.0
2313,22701,MA,2022-09-09,MA.Adjusted,335.850006,Adjusted,231.0
2314,22701,BNDX,2022-09-09,BNDX.Adjusted,48.709999,Adjusted,352.0
2315,22701,CHD,2022-09-09,CHD.Adjusted,81.559998,Adjusted,837.0
2316,22701,JPST,2022-09-09,JPST.Adjusted,50.169998,Adjusted,462.0
2317,22701,VTEB,2022-09-09,VTEB.Adjusted,49.369999,Adjusted,731.0
2318,22701,CLX,2022-09-09,CLX.Adjusted,148.160004,Adjusted,383.0
2319,22701,BSV,2022-09-09,BSV.Adjusted,76.080002,Adjusted,563.0
2320,22701,SCO,2022-09-09,SCO.Adjusted,25.559999,Adjusted,779.0
2321,22701,KRBN,2022-09-09,KRBN.Adjusted,38.580002,Adjusted,515.0
2322,31101,BIL,2022-09-09,BIL.Adjusted,91.470001,Adjusted,824.0
2323,31101,AMCR,2022-09-09,AMCR.Adjusted,12.29,Adjusted,753.0
2324,31101,MDT,2022-09-09,MDT.Adjusted,89.730003,Adjusted,421.0
2325,31101,HPE,2022-09-09,HPE.Adjusted,13.43,Adjusted,475.0
2326,31101,RINF,2022-09-09,RINF.Adjusted,33.330002,Adjusted,202.0
2327,31101,IEF,2022-09-09,IEF.Adjusted,99.690002,Adjusted,100.0
2328,31101,MNA,2022-09-09,MNA.Adjusted,32.009998,Adjusted,317.0
2329,31101,YOLO,2022-09-09,YOLO.Adjusted,5.43,Adjusted,854.0
2330,31101,TMUS,2022-09-09,TMUS.Adjusted,145.699997,Adjusted,279.0
2331,31101,SLV,2022-09-09,SLV.Adjusted,17.32,Adjusted,193.0
2332,31101,VTEB,2022-09-09,VTEB.Adjusted,49.369999,Adjusted,119.0
2333,31101,LQD,2022-09-09,LQD.Adjusted,108.379997,Adjusted,971.0
2334,31101,DOV,2022-09-09,DOV.Adjusted,129.470001,Adjusted,519.0
2335,31101,PDBC,2022-09-09,PDBC.Adjusted,17.15,Adjusted,360.0
2336,31101,TT,2022-09-09,TT.Adjusted,163.830002,Adjusted,989.0
2337,7101,BTAL,2022-09-09,BTAL.Adjusted,19.139999,Adjusted,708.0
2338,7101,IEMG,2022-09-09,IEMG.Adjusted,48.07,Adjusted,973.0
2339,7101,PDBC,2022-09-09,PDBC.Adjusted,17.15,Adjusted,925.0
2340,7101,TOKE,2022-09-09,TOKE.Adjusted,7.625,Adjusted,481.0
2341,7101,ITW,2022-09-09,ITW.Adjusted,206.509995,Adjusted,494.0
2342,7101,MUB,2022-09-09,MUB.Adjusted,105.339996,Adjusted,816.0
2343,7101,ROST,2022-09-09,ROST.Adjusted,93.510002,Adjusted,764.0
2344,7101,PFIX,2022-09-09,PFIX.Adjusted,61.740002,Adjusted,661.0
2345,7101,USO,2022-09-09,USO.Adjusted,71.099998,Adjusted,276.0
2346,7101,OXY,2022-09-09,OXY.Adjusted,65.610001,Adjusted,417.0
2347,7101,BCI,2022-09-09,BCI.Adjusted,27.42,Adjusted,178.0
2348,13801,BTAL,2022-09-09,BTAL.Adjusted,19.139999,Adjusted,717.0
2349,13801,RLY,2022-09-09,RLY.Adjusted,28.709999,Adjusted,722.0
2350,13801,BAR,2022-09-09,BAR.Adjusted,17.0,Adjusted,534.0
2351,13801,VTIP,2022-09-09,VTIP.Adjusted,49.380001,Adjusted,561.0
2352,13801,UVIX,2022-09-09,UVIX.Adjusted,9.21,Adjusted,400.0
2353,13801,T,2022-09-09,T.Adjusted,17.030001,Adjusted,824.0
2354,13801,VCSH,2022-09-09,VCSH.Adjusted,75.93,Adjusted,721.0
2355,13801,KRBN,2022-09-09,KRBN.Adjusted,38.580002,Adjusted,196.0
2356,13801,BA,2022-09-09,BA.Adjusted,157.520004,Adjusted,907.0
2357,13801,VCIT,2022-09-09,VCIT.Adjusted,79.199997,Adjusted,349.0
2358,13801,FMF,2022-09-09,FMF.Adjusted,50.07,Adjusted,584.0
2359,13801,RINF,2022-09-09,RINF.Adjusted,33.330002,Adjusted,949.0
2360,13801,SGOL,2022-09-09,SGOL.Adjusted,16.450001,Adjusted,381.0
2361,13801,OTIS,2022-09-09,OTIS.Adjusted,73.400002,Adjusted,274.0
2362,13801,SHY,2022-09-09,SHY.Adjusted,82.080002,Adjusted,644.0
2363,13801,GOVT,2022-09-09,GOVT.Adjusted,23.379999,Adjusted,364.0
2364,13801,VZ,2022-09-09,VZ.Adjusted,42.240002,Adjusted,461.0
2365,13801,IGSB,2022-09-09,IGSB.Adjusted,50.32,Adjusted,980.0
2366,47201,MSVX,2022-09-09,MSVX.Adjusted,24.25,Adjusted,754.0
2367,47201,JPST,2022-09-09,JPST.Adjusted,50.169998,Adjusted,617.0
2368,47201,WTMF,2022-09-09,WTMF.Adjusted,35.189999,Adjusted,795.0
2369,47201,BIIB,2022-09-09,BIIB.Adjusted,211.839996,Adjusted,138.0
2370,47201,STZ,2022-09-09,STZ.Adjusted,246.699997,Adjusted,641.0
2371,47201,IFF,2022-09-09,IFF.Adjusted,114.489998,Adjusted,936.0
2372,47201,GOVT,2022-09-09,GOVT.Adjusted,23.379999,Adjusted,543.0
2373,47201,PYPL,2022-09-09,PYPL.Adjusted,96.230003,Adjusted,127.0
2374,47201,PPG,2022-09-09,PPG.Adjusted,128.110001,Adjusted,319.0
2375,47201,KMLM,2022-09-09,KMLM.Adjusted,36.435001,Adjusted,157.0
2376,47201,TEL,2022-09-09,TEL.Adjusted,129.039993,Adjusted,892.0
2377,47201,QAI,2022-09-09,QAI.Adjusted,29.059999,Adjusted,921.0
2378,47201,UCO,2022-09-09,UCO.Adjusted,32.139999,Adjusted,545.0
2379,47201,TFC,2022-09-09,TFC.Adjusted,48.48,Adjusted,399.0
2380,47201,DJP,2022-09-09,DJP.Adjusted,35.23,Adjusted,184.0
2381,47201,BRK.B,,,,,726.0
2382,47201,ECL,2022-09-09,ECL.Adjusted,172.639999,Adjusted,470.0
2383,47201,SVIX,2022-09-09,SVIX.Adjusted,13.1,Adjusted,964.0
2384,47201,MNA,2022-09-09,MNA.Adjusted,32.009998,Adjusted,237.0
2385,47201,FMF,2022-09-09,FMF.Adjusted,50.07,Adjusted,660.0
2386,47201,BND,2022-09-09,BND.Adjusted,73.830002,Adjusted,318.0
2387,47201,ARB,2022-09-09,ARB.Adjusted,26.999001,Adjusted,891.0
2388,47201,SCO,2022-09-09,SCO.Adjusted,25.559999,Adjusted,920.0
2389,47201,VTIP,2022-09-09,VTIP.Adjusted,49.380001,Adjusted,952.0
2390,47201,TOKE,2022-09-09,TOKE.Adjusted,7.625,Adjusted,999.0
2391,47201,VAMO,2022-09-09,VAMO.Adjusted,26.219999,Adjusted,407.0
2392,47201,LQD,2022-09-09,LQD.Adjusted,108.379997,Adjusted,632.0
2393,47201,TLT,2022-09-09,TLT.Adjusted,108.309998,Adjusted,858.0
2394,47201,EXR,2022-09-09,EXR.Adjusted,201.850006,Adjusted,233.0
2395,47201,ADBE,2022-09-09,ADBE.Adjusted,394.779999,Adjusted,245.0
2396,47201,MBB,2022-09-09,MBB.Adjusted,95.459999,Adjusted,780.0
2397,47201,DBA,2022-09-09,DBA.Adjusted,20.67,Adjusted,636.0
2398,47201,IUSB,2022-09-09,IUSB.Adjusted,46.130001,Adjusted,992.0
2399,47201,BIL,2022-09-09,BIL.Adjusted,91.470001,Adjusted,370.0
2400,47201,PAYX,2022-09-09,PAYX.Adjusted,126.830002,Adjusted,988.0
2401,47201,TSCO,2022-09-09,TSCO.Adjusted,200.919998,Adjusted,546.0
2402,47201,EOPS,2022-09-09,EOPS.Adjusted,15.143,Adjusted,161.0
2403,47201,VMBS,2022-09-09,VMBS.Adjusted,46.869999,Adjusted,726.0
2404,47201,CTA,2022-09-09,CTA.Adjusted,28.91,Adjusted,434.0
2405,47201,DG,2022-09-09,DG.Adjusted,247.259995,Adjusted,367.0
2406,47201,AGG,2022-09-09,AGG.Adjusted,99.779999,Adjusted,755.0
2407,47201,PFIX,2022-09-09,PFIX.Adjusted,61.740002,Adjusted,672.0
2408,47201,SHY,2022-09-09,SHY.Adjusted,82.080002,Adjusted,380.0
2409,47201,BIDU,2022-09-09,BIDU.Adjusted,138.429993,Adjusted,927.0
2410,47201,DVN,2022-09-09,DVN.Adjusted,68.510002,Adjusted,234.0
2411,71801,GLDM,2022-09-09,GLDM.Adjusted,34.07,Adjusted,719.0
2412,71801,HLT,2022-09-09,HLT.Adjusted,135.910004,Adjusted,462.0
2413,71801,EOPS,2022-09-09,EOPS.Adjusted,15.143,Adjusted,599.0
2414,71801,BNDX,2022-09-09,BNDX.Adjusted,48.709999,Adjusted,470.0
2415,71801,EMB,2022-09-09,EMB.Adjusted,86.129997,Adjusted,394.0
2416,71801,LBAY,2022-09-09,LBAY.Adjusted,27.583,Adjusted,323.0
2417,71801,IGSB,2022-09-09,IGSB.Adjusted,50.32,Adjusted,607.0
2418,71801,HDG,2022-09-09,HDG.Adjusted,46.950001,Adjusted,306.0
2419,71801,SLV,2022-09-09,SLV.Adjusted,17.32,Adjusted,877.0
2420,71801,RTX,2022-09-09,RTX.Adjusted,88.040001,Adjusted,321.0
2421,71801,NUE,2022-09-09,NUE.Adjusted,143.559998,Adjusted,989.0
2422,71801,USIG,2022-09-09,USIG.Adjusted,50.299999,Adjusted,392.0
2423,71801,KMLM,2022-09-09,KMLM.Adjusted,36.435001,Adjusted,544.0
2424,71801,THCX,2022-09-09,THCX.Adjusted,3.647,Adjusted,752.0
2425,71801,SVIX,2022-09-09,SVIX.Adjusted,13.1,Adjusted,171.0
2426,71801,AGG,2022-09-09,AGG.Adjusted,99.779999,Adjusted,615.0
2427,71801,FLSP,2022-09-09,FLSP.Adjusted,21.375,Adjusted,213.0
2428,71801,ARB,2022-09-09,ARB.Adjusted,26.999001,Adjusted,539.0
2429,71801,TOKE,2022-09-09,TOKE.Adjusted,7.625,Adjusted,755.0
2430,71801,WTMF,2022-09-09,WTMF.Adjusted,35.189999,Adjusted,954.0
2431,97301,KO,2022-09-09,KO.Adjusted,62.32,Adjusted,581.0
2432,97301,VCSH,2022-09-09,VCSH.Adjusted,75.93,Adjusted,835.0
2433,97301,FTLS,2022-09-09,FTLS.Adjusted,49.700001,Adjusted,316.0
2434,97301,GIGB,2022-09-09,GIGB.Adjusted,45.294998,Adjusted,104.0
2435,97301,MUB,2022-09-09,MUB.Adjusted,105.339996,Adjusted,778.0
2436,97301,KOLD,2022-09-09,KOLD.Adjusted,13.36,Adjusted,824.0
2437,97301,BNDX,2022-09-09,BNDX.Adjusted,48.709999,Adjusted,500.0
2438,97301,POTX,2022-09-09,POTX.Adjusted,17.18,Adjusted,341.0
2439,97301,VTEB,2022-09-09,VTEB.Adjusted,49.369999,Adjusted,709.0
2440,97301,DBMF,2022-09-09,DBMF.Adjusted,32.779999,Adjusted,106.0
2441,97301,ABBV,2022-09-09,ABBV.Adjusted,141.419998,Adjusted,561.0
2442,97301,BTAL,2022-09-09,BTAL.Adjusted,19.139999,Adjusted,433.0
2443,97301,UVIX,2022-09-09,UVIX.Adjusted,9.21,Adjusted,422.0
2444,97301,IUSB,2022-09-09,IUSB.Adjusted,46.130001,Adjusted,326.0
2445,97301,UNG,2022-09-09,UNG.Adjusted,27.889999,Adjusted,532.0
2446,97301,JPST,2022-09-09,JPST.Adjusted,50.169998,Adjusted,523.0
2447,97301,DJP,2022-09-09,DJP.Adjusted,35.23,Adjusted,385.0
2448,97301,BND,2022-09-09,BND.Adjusted,73.830002,Adjusted,465.0
2449,97301,VAMO,2022-09-09,VAMO.Adjusted,26.219999,Adjusted,944.0
2450,97301,FLSP,2022-09-09,FLSP.Adjusted,21.375,Adjusted,782.0
2451,97301,PNC,2022-09-09,PNC.Adjusted,164.339996,Adjusted,655.0
2452,97301,TOKE,2022-09-09,TOKE.Adjusted,7.625,Adjusted,973.0
2453,97301,HD,2022-09-09,HD.Adjusted,299.769989,Adjusted,892.0
2454,97301,BCI,2022-09-09,BCI.Adjusted,27.42,Adjusted,314.0
2455,97301,PDBC,2022-09-09,PDBC.Adjusted,17.15,Adjusted,664.0
2456,33501,MJ,2022-09-09,MJ.Adjusted,5.83,Adjusted,574.0
2457,33501,MSVX,2022-09-09,MSVX.Adjusted,24.25,Adjusted,370.0
2458,33501,TDY,2022-09-09,TDY.Adjusted,387.649994,Adjusted,556.0
2459,33501,PPLT,2022-09-09,PPLT.Adjusted,81.68,Adjusted,323.0
2460,33501,GOVT,2022-09-09,GOVT.Adjusted,23.379999,Adjusted,935.0
2461,33501,VTIP,2022-09-09,VTIP.Adjusted,49.380001,Adjusted,601.0
2462,33501,QCOM,2022-09-09,QCOM.Adjusted,132.050003,Adjusted,533.0
2463,33501,RSG,2022-09-09,RSG.Adjusted,147.710007,Adjusted,750.0
2464,33501,LBAY,2022-09-09,LBAY.Adjusted,27.583,Adjusted,317.0
2465,33501,GLDM,2022-09-09,GLDM.Adjusted,34.07,Adjusted,249.0
2466,33501,MBB,2022-09-09,MBB.Adjusted,95.459999,Adjusted,882.0
2467,33501,MSOS,2022-09-09,MSOS.Adjusted,12.52,Adjusted,836.0
2468,33501,THCX,2022-09-09,THCX.Adjusted,3.647,Adjusted,800.0
2469,33501,BND,2022-09-09,BND.Adjusted,73.830002,Adjusted,280.0
2470,33501,RLY,2022-09-09,RLY.Adjusted,28.709999,Adjusted,837.0
2471,33501,ATO,2022-09-09,ATO.Adjusted,118.089996,Adjusted,373.0
2472,33501,MRO,2022-09-09,MRO.Adjusted,26.35,Adjusted,437.0
2473,33501,TIP,2022-09-09,TIP.Adjusted,111.099998,Adjusted,261.0
